"","X","sources","Record_1_Nb_peaks","Record_1_Peak_intensity_max_peak_1","Record_1_Frequency_factor_peak_1","Record_1_Peak_intensity_integrated_peak_1","Record_1_Peak_intensity_integrated_relative_peak_1","Record_1_Peak_temperature_peak_1","Record_1_Peak_intensity_peak_1","Record_1_Nb_components","Record_1_Cross_section_component_1","Record_1_Cross_section_component_2","Record_1_Cross_section_component_3","Record_1_Cross_section_relative_component_1","Record_1_Cross_section_relative_component_2","Record_1_Cross_section_relative_component_3","Record_1_Intensity_component_1","Record_1_Intensity_component_2","Record_1_Intensity_component_3","Record_1_Sensitivity_component_1","Record_1_Sensitivity_component_2","Record_1_Sensitivity_component_3","Record_2_Nb_peaks","Record_2_Peak_intensity_max_peak_1","Record_2_Peak_intensity_integrated_peak_1","Record_2_Peak_intensity_integrated_relative_peak_1","Record_2_Peak_temperature_peak_1","Record_2_Peak_intensity_peak_1","Record_2_Nb_components","Record_2_Cross_section_component_1","Record_2_Cross_section_component_2","Record_2_Cross_section_component_3","Record_2_Cross_section_relative_component_1","Record_2_Cross_section_relative_component_2","Record_2_Cross_section_relative_component_3","Record_2_Intensity_component_1","Record_2_Intensity_component_2","Record_2_Intensity_component_3","Record_2_Sensitivity_component_1","Record_2_Sensitivity_component_2","Record_2_Sensitivity_component_3","Record_3_Nb_peaks","Record_3_Peak_intensity_max_peak_1","Record_3_Peak_intensity_max_peak_2","Record_3_Peak_intensity_integrated_peak_1","Record_3_Peak_intensity_integrated_peak_2","Record_3_Peak_intensity_integrated_relative_peak_1","Record_3_Peak_intensity_integrated_relative_peak_2","Record_3_Peak_temperature_peak_1","Record_3_Peak_temperature_peak_2","Record_3_Peak_intensity_peak_1","Record_3_Peak_intensity_peak_2","Record_4_Nb_peaks","Record_4_Peak_intensity_max_peak_1","Record_4_Peak_intensity_max_peak_2","Record_4_Peak_intensity_max_peak_3","Record_4_Peak_intensity_max_peak_4","Record_4_Peak_intensity_max_peak_5","Record_4_Peak_intensity_max_peak_6","Record_4_Peak_intensity_integrated_peak_1","Record_4_Peak_intensity_integrated_peak_2","Record_4_Peak_intensity_integrated_peak_3","Record_4_Peak_intensity_integrated_peak_4","Record_4_Peak_intensity_integrated_peak_5","Record_4_Peak_intensity_integrated_peak_6","Record_4_Peak_intensity_integrated_relative_peak_1","Record_4_Peak_intensity_integrated_relative_peak_2","Record_4_Peak_intensity_integrated_relative_peak_3","Record_4_Peak_intensity_integrated_relative_peak_4","Record_4_Peak_intensity_integrated_relative_peak_5","Record_4_Peak_intensity_integrated_relative_peak_6","Record_4_Peak_temperature_peak_1","Record_4_Peak_temperature_peak_2","Record_4_Peak_temperature_peak_3","Record_4_Peak_temperature_peak_4","Record_4_Peak_temperature_peak_5","Record_4_Peak_temperature_peak_6","Record_4_Peak_intensity_peak_1","Record_4_Peak_intensity_peak_2","Record_4_Peak_intensity_peak_3","Record_4_Peak_intensity_peak_4","Record_4_Peak_intensity_peak_5","Record_4_Peak_intensity_peak_6","Record_3_Peak_intensity_max_peak_3","Record_3_Peak_intensity_integrated_peak_3","Record_3_Peak_intensity_integrated_relative_peak_3","Record_3_Peak_temperature_peak_3","Record_3_Peak_intensity_peak_3","Record_1_Peak_intensity_max_peak_2","Record_1_Frequency_factor_peak_2","Record_1_Peak_intensity_integrated_peak_2","Record_1_Peak_intensity_integrated_relative_peak_2","Record_1_Peak_temperature_peak_2","Record_1_Peak_intensity_peak_2","Record_5_Nb_peaks","Record_5_Peak_intensity_max_peak_1","Record_5_Peak_intensity_integrated_peak_1","Record_5_Peak_intensity_integrated_relative_peak_1","Record_5_Peak_temperature_peak_1","Record_5_Peak_intensity_peak_1","Pop_fraction"
"21","Record_1...21","Mixed",1,983.178932644626,34363092.4954121,97671.7475263492,1,569.15,1047.2096483926,3,5.25296414293683e-17,7.09237953016665e-18,2.82846360456526e-19,1,0.135,0.0054,634.835204625068,1542.39569241227,8471.57369404153,12.6967040925014,30.8479138482453,169.431473880831,0,0,0,0,0,0,3,7.16244634449808e-17,1.24588409627734e-17,8.86764165298985e-20,1,0.1739,0.0012,4622.3000742918,785.420658658653,88527.4480250778,92.446001485836,15.7084131731731,1770.54896050156,1,176.633169178927,0,19700.5766524814,0,1,0,529.15,0,231.898926952788,0,5,772.352229532376,44504.9112587022,600.986427797028,148.723165322921,295.761326441288,0,21905.6020245968,1283884.89562145,32503.9469826346,5298.75963494447,44557.8312968716,0,1,58.6098886567842,1.4838189311637,0.24189061907519,2.03408384973121,0,288.15,349.15,393.15,459.15,528.15,0,832.373206131106,44251.4919865944,589.0248525341,257.231315927596,345.234006669547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"22","Record_1...22","Mixed",1,1105.17952513245,5661109.06482526,117107.823207565,1,566.15,1082.94430172713,2,4.82489165686639e-17,2.15643351283232e-19,0,1,0.0045,0,890.996047984177,12509.0280272839,0,17.8199209596835,250.180560545678,0,0,0,0,0,0,0,3,7.0008484840209e-17,2.37509153743243e-17,1.28155983733491e-19,1,0.3393,0.0018,15632.4933514097,4812.22725484846,115375.099044774,312.649867028195,96.2445450969691,2307.50198089548,1,260.543786976108,0,38526.9944325929,0,1,0,525.15,0,359.036881950703,0,5,1426.92556358939,80117.8688848892,1506.79688023518,485.333045873724,358.986618918705,0,36903.2018631198,2294334.28145312,80219.819345859,22323.5253910272,19935.7886779439,0,1,62.1716860765413,2.17379022133114,0.6049210980074,0.540218400340684,0,287.15,348.15,391.15,455.15,521.15,0,1536.48057466279,79638.5487667075,1358.4592436066,566.838083023538,531.720060686529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"23","Record_1...23","Mixed",1,945.900106674663,4599691.54468077,101451.63189856,1,563.15,971.596588404017,3,6.88018414609457e-17,8.46023936495072e-18,1.92439234365328e-19,1,0.123,0.0028,1429.13099979785,648.018574713526,8356.92376169847,28.5826199959569,12.9603714942705,167.138475233969,0,0,0,0,0,0,3,7.44127594622963e-17,1.2982320682917e-17,7.70466747415921e-20,1,0.1745,0.001,6552.16101317211,1120.43179381872,160275.195727424,131.043220263442,22.4086358763744,3205.50391454849,2,169.746467015735,140.565744660589,8718.77077622924,12741.4089848412,1,1.46137675962066,519.15,573.15,226.860899531067,179.802859830801,5,1152.21087636251,67100.1431104299,1285.62666933007,334.820518622537,279.595290406976,0,28712.5051362196,1890598.03203613,63618.0513167907,15016.4522329372,47703.948838614,0,1,65.8458056190721,2.21569142138487,0.522993453956569,1.66143457745306,0,289.15,347.15,389.15,451.15,518.15,0,1245.09728204234,66813.7006724821,1285.02903529607,469.897920967153,322.58978497039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"24","Record_1...24","Mixed",1,968.949538238902,267098913.341277,78656.8492291573,1,560.15,1040.72637508268,2,4.83176389612135e-17,3.92950184213558e-19,0,1,0.0081,0,1191.63297465879,5145.44765415574,0,23.8326594931758,102.908953083115,0,0,0,0,0,0,0,3,7.05693639404851e-17,1.90166533498632e-17,8.19822771359444e-20,1,0.2695,0.0012,13443.500079622,1966.01266728049,155714.472518456,268.87000159244,39.3202533456098,3114.28945036912,3,25.2791910561958,185.557908845176,1158.62567541974,8884.16777777979,1,7.66784990722846,279.15,524.15,20.2511040146858,294.852211460343,5,1599.00376272628,96982.2162489262,936.511778646645,270.891092169836,408.561999713802,0,35512.0834083712,2733637.04463851,60754.4952921661,12023.209380915,59185.0178169743,0,1,76.9776589338069,1.7108119113576,0.338566713832418,1.66661632144688,0,288.15,347.15,391.15,441.15,523.15,0,1682.11915250876,96483.0031771716,929.308105214722,372.520012325365,476.112929004826,0,168.67156143612,21419.2998386639,18.4868161418088,676.15,43.8884631133025,0,0,0,0,0,0,0,0,0,0,0,0,NA
"25","Record_1...25","Mixed",1,1370.61869953808,6336798.71350097,145627.42533055,1,563.15,1456.18439050963,3,6.76392905532837e-17,5.30016713478908e-18,2.92908410332698e-19,1,0.0784,0.0043,2304.25609125019,5865.39722923749,20218.4216110347,46.0851218250039,117.30794458475,404.368432220694,0,0,0,0,0,0,3,7.44683268005821e-17,7.5594869814045e-18,1.11088238787266e-19,1,0.1015,0.0015,14124.1222764354,5760.5249741846,149463.499137089,282.482445528708,115.210499483692,2989.26998274179,2,164.734577653159,215.473524982641,6011.96327073508,32957.805152268,1,5.48203700988982,519.15,567.15,321.386452581326,227.598917571497,5,1630.18596053005,10249.8681550114,80815.8477774585,1688.31310583034,513.845397007545,0,37778.4414968428,413513.871625024,2159243.61223838,62984.8980126787,24586.3687933641,0,1,10.9457631188831,57.1554443933012,1.66721800892561,0.650804210528876,0,288.15,347.15,387.15,455.15,517.15,0,1703.23931855241,88441.067078976,2084.21554170544,680.87458403667,486.551979194892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"26","Record_1...26","Mixed",1,1022.83152216671,44270413.8193776,87108.157786566,1,562.15,1094.08454896723,3,6.4839356846616e-17,1.14235294721036e-17,2.25057935207623e-19,1,0.1762,0.0035,2132.47375501412,692.564933068511,7260.42092420161,42.6494751002824,13.8512986613702,145.208418484032,1,31.1061501825671,4801.71378947227,1,717.15,55.6060540823861,3,7.09319206575103e-17,1.1083060731683e-17,8.42860964801672e-20,1,0.1562,0.0012,6378.97393197397,1372.13449222689,162325.083696169,127.579478639479,27.4426898445377,3246.50167392338,1,246.05285857749,0,34839.5861682233,0,1,0,524.15,0,325.063585990386,0,5,1502.99608695309,93206.046244475,1121.67934296528,289.054764810279,408.455870104295,0,31309.4612898001,2624864.16873125,73472.6538097754,12820.5916305651,59059.6664936006,0,1,83.8361332517202,2.34665978854485,0.409479789891555,1.88632011093851,0,288.15,347.15,389.15,446.15,518.15,0,1637.81119489962,92950.332222899,1062.46688844337,408.235278589598,497.95046428129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"27","Record_1...27","Mixed",1,951.046857313616,4076906.37622951,98394.780699303,1,563.15,1045.04914454629,3,6.41513699253181e-17,7.69683223311161e-18,2.73950193053436e-19,1,0.12,0.0043,4659.8230702869,2681.96948512827,23958.5834695629,93.1964614057379,53.6393897025654,479.171669391258,0,0,0,0,0,0,2,6.67353735336543e-17,1.21845897995634e-19,0,1,0.0018,0,13115.3625649287,138900.826703751,0,262.307251298574,2778.01653407503,0,1,242.931458851795,0,34128.7888788833,0,1,0,520.15,0,289.573929445138,0,5,1938.55620641005,114655.099583227,1692.79021982396,464.348509183283,450.613846147367,0,46291.522840747,3234149.69581404,101217.31976878,16868.4740831784,56860.0008770897,0,1,69.8648369581666,2.18651955168962,0.364396611906885,1.22830266510567,0,289.15,347.15,393.15,456.15,518.15,0,2072.17338803971,113875.112031483,1706.79606399622,686.753149735928,505.064451226466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"28","Record_1...28","Mixed",1,1109.07657554259,77743750.7557849,105269.910883594,1,565.15,1157.52179435256,3,7.49573188216437e-17,1.1754827988467e-17,2.62923944890784e-19,1,0.1568,0.0035,2693.71251001501,703.492648749705,11067.8784547466,53.8742502003002,14.0698529749941,221.357569094933,0,0,0,0,0,0,1,6.31271954086986e-17,0,0,1,0,0,26138.8486386478,0,0,522.776972772955,0,0,2,183.325073798936,57.3374338165774,8181.03666170855,12009.0414406878,1,1.4679119453035,516.15,566.15,259.697381833626,206.775336380979,5,1602.6854987635,91148.3049249454,2124.23038417309,1690.74237166936,384.665649292431,0,35956.2326062146,2570886.98320696,98612.6977483017,89690.8515593968,52373.8449859001,0,1,71.5004547712991,2.74257592079482,2.49444519234462,1.45659990465319,0,287.15,347.15,391.15,443.15,517.15,0,1696.67691564124,90872.1744423316,2247.23651679803,1771.46509921181,440.601552979573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"29","Record_1...29","Mixed",1,1040.22165794901,107779960.789113,87156.1898416067,1,564.15,1137.65718635176,3,6.66357668986812e-17,5.85989757314438e-18,1.71242218977518e-19,1,0.0879,0.0026,1852.67281676011,411.744785763083,7667.29499926538,37.0534563352021,8.23489571526165,153.345899985308,0,0,0,0,0,0,3,8.23813081144393e-17,3.74012482765829e-17,7.77559421655496e-20,1,0.454,9e-04,11898.6010540299,2737.53138698781,144121.707156073,237.972021080598,54.7506277397563,2882.43414312146,2,103.219721430219,205.485701790721,3411.74813413208,29147.8969634453,1,8.54339060724959,524.15,572.15,255.816671588411,215.69159431879,5,1310.13545792684,81400.5074565644,795.318579046519,246.244612671258,336.833966160676,0,30090.4198647589,2292606.99097279,58306.5961441756,11895.082366108,47713.2314533536,0,1,76.190594922799,1.93771294671972,0.395311279123732,1.58566187071501,0,290.15,347.15,387.15,446.15,522.15,0,1445.1398259246,81139.1004438226,744.863159754999,326.035017994014,381.027094068669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"30","Record_1...30","Mixed",1,459.505487741006,40671527.9933555,39596.1637505948,1,561.15,516.638565178988,3,7.48713257031221e-17,7.4693207884156e-18,9.75398925295021e-20,1,0.0998,0.0013,366.490820156486,113.892370917769,4908.7311122873,7.32981640312971,2.27784741835538,98.1746222457459,0,0,0,0,0,0,3,9.45254015212326e-17,4.19237237499932e-17,1.10686996582493e-19,1,0.4435,0.0012,13560.9233911794,3918.65499139486,37272.8342064553,271.218467823588,78.3730998278973,745.456684129106,2,56.2250945404986,62.371810827867,2329.21614976525,12255.1288084352,1,5.26148198382976,520.15,658.15,112.814902534497,30.575004149215,5,367.223627060643,19789.150452131,521.342364485712,154.464271397471,166.082919393094,0,7931.95416034022,558026.98757622,29527.415717465,8036.34407935275,22178.3823441277,0,1,70.3517665755503,3.72259031262461,1.01316068107585,2.79608049867706,0,290.15,347.15,391.15,440.15,521.15,0,393.039533476476,19840.3976982763,514.62802270096,182.108393413546,189.001308109021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
